<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
18/05/12;00:00;0.2240000;0.2365100;0.2165600;0.2290000;2881540000
21/05/12;00:00;0.2300100;0.2334700;0.2260000;0.2298000;1983180000
22/05/12;00:00;0.2317000;0.2325000;0.2212500;0.2264000;2072220000
23/05/12;00:00;0.2218800;0.2219900;0.2030600;0.2050000;3883750000
24/05/12;00:00;0.2080400;0.2095000;0.1855000;0.1920000;6692830000
25/05/12;00:00;0.1920000;0.1998700;0.1880100;0.1911000;3284830000
28/05/12;00:00;0.1940400;0.2011000;0.1930000;0.1945000;2448740000
29/05/12;00:00;0.1968900;0.1978000;0.1845000;0.1918000;4805860000
30/05/12;00:00;0.1888100;0.1900000;0.1800500;0.1804900;3673090000
31/05/12;00:00;0.1786100;0.1827700;0.1676000;0.1715000;3565450000
01/06/12;00:00;0.1720500;0.1727800;0.1592000;0.1599900;2975340000
04/06/12;00:00;0.1567800;0.1664600;0.1513000;0.1625000;3904510000
05/06/12;00:00;0.1635700;0.1757600;0.1635000;0.1749000;4757360000
06/06/12;00:00;0.1759900;0.1906800;0.1742000;0.1896300;6902800000
07/06/12;00:00;0.1910000;0.1968800;0.1834500;0.1930100;7478700000
08/06/12;00:00;0.1900200;0.1930800;0.1865000;0.1916100;2632430000
09/06/12;00:00;0.1937800;0.1984900;0.1927000;0.1961600;1922100000
13/06/12;00:00;0.1959000;0.2028500;0.1912000;0.1942800;4047300000
14/06/12;00:00;0.1940000;0.1960000;0.1870000;0.1922400;2707670000
15/06/12;00:00;0.1933300;0.1964400;0.1912500;0.1948000;3065560000
18/06/12;00:00;0.1978000;0.1985700;0.1946400;0.1963400;2397840000
19/06/12;00:00;0.1955900;0.1979000;0.1890100;0.1926000;2478750000
20/06/12;00:00;0.1920100;0.1922500;0.1808000;0.1814100;2175370000
21/06/12;00:00;0.1789000;0.1884000;0.1733400;0.1819600;4875350000
22/06/12;00:00;0.1795900;0.1828400;0.1765400;0.1789900;2276550000
25/06/12;00:00;0.1780000;0.1834300;0.1770000;0.1791100;2133770000
26/06/12;00:00;0.1801000;0.1844900;0.1796800;0.1824800;1530380000
27/06/12;00:00;0.1837600;0.1948000;0.1831100;0.1928000;4398740000
28/06/12;00:00;0.1942000;0.1978800;0.1882000;0.1896000;3695880000
29/06/12;00:00;0.1938000;0.1989800;0.1937900;0.1956700;2308380000
02/07/12;00:00;0.1957000;0.2020000;0.1927000;0.2006500;2952910000
03/07/12;00:00;0.2027500;0.2154000;0.2012300;0.2146000;3753460000
04/07/12;00:00;0.2146000;0.2273000;0.2101300;0.2244000;4763810000
05/07/12;00:00;0.2231200;0.2310000;0.2171800;0.2210000;5566890000
06/07/12;00:00;0.2200000;0.2249900;0.2185100;0.2204900;3201870000
09/07/12;00:00;0.2205000;0.2268900;0.2190600;0.2239700;2559960000
10/07/12;00:00;0.2228000;0.2385000;0.2225200;0.2370000;6398060000
11/07/12;00:00;0.2357800;0.2496800;0.2291000;0.2315000;8378010000
12/07/12;00:00;0.2305300;0.2359300;0.2211200;0.2259200;4642080000
13/07/12;00:00;0.2288000;0.2335000;0.2268100;0.2319000;3100600000
16/07/12;00:00;0.2332500;0.2395000;0.2322000;0.2379900;3919640000
17/07/12;00:00;0.2394700;0.2444000;0.2382100;0.2389800;4253370000
18/07/12;00:00;0.2400000;0.2435000;0.2321000;0.2374300;4008630000
19/07/12;00:00;0.2404300;0.2437100;0.2383100;0.2397400;3482530000
20/07/12;00:00;0.2390900;0.2393300;0.2344000;0.2367700;2185300000
23/07/12;00:00;0.2350100;0.2350100;0.2261500;0.2280000;3799170000
24/07/12;00:00;0.2294900;0.2322400;0.2234600;0.2312800;3492530000
25/07/12;00:00;0.2280600;0.2389900;0.2270000;0.2323000;4471480000
26/07/12;00:00;0.2339800;0.2375600;0.2285000;0.2332400;3196680000
27/07/12;00:00;0.2351100;0.2372300;0.2341000;0.2358500;1954790000
30/07/12;00:00;0.2371000;0.2399000;0.2346100;0.2356600;2137020000
31/07/12;00:00;0.2360300;0.2366900;0.2252100;0.2275000;2653160000
01/08/12;00:00;0.2260000;0.2285000;0.2240000;0.2265000;2095160000
02/08/12;00:00;0.2255300;0.2309900;0.2143800;0.2166200;4269900000
03/08/12;00:00;0.2163000;0.2177100;0.2100300;0.2155000;3961140000
06/08/12;00:00;0.2174300;0.2230000;0.2163200;0.2222200;3215240000
07/08/12;00:00;0.2219400;0.2262300;0.2200000;0.2244800;2392960000
08/08/12;00:00;0.2238900;0.2316800;0.2230700;0.2303300;3496340000
09/08/12;00:00;0.2316300;0.2367600;0.2280000;0.2320000;2922880000
10/08/12;00:00;0.2305200;0.2314500;0.2236300;0.2238200;2664780000
13/08/12;00:00;0.2260000;0.2285000;0.2245000;0.2257300;1725020000
14/08/12;00:00;0.2261900;0.2288800;0.2257000;0.2276000;1053910000
15/08/12;00:00;0.2256500;0.2263900;0.2210000;0.2228200;2015490000
16/08/12;00:00;0.2239700;0.2253900;0.2216100;0.2223600;1526860000
17/08/12;00:00;0.2238500;0.2265000;0.2210100;0.2216800;1626090000
20/08/12;00:00;0.2225800;0.2229700;0.2165400;0.2173100;1577550000
21/08/12;00:00;0.2187000;0.2244800;0.2183300;0.2242500;2014390000
22/08/12;00:00;0.2220800;0.2232500;0.2203000;0.2215000;1242410000
23/08/12;00:00;0.2234000;0.2264700;0.2212900;0.2220000;1681720000
24/08/12;00:00;0.2207000;0.2216700;0.2187300;0.2213800;1650320000
27/08/12;00:00;0.2220000;0.2229900;0.2161600;0.2163000;2262470000
28/08/12;00:00;0.2162600;0.2162600;0.2052000;0.2089800;5065720000
29/08/12;00:00;0.2084900;0.2095800;0.2020000;0.2020100;2693920000
30/08/12;00:00;0.2010000;0.2017300;0.1960000;0.1982000;3962470000
31/08/12;00:00;0.1982100;0.2019200;0.1975500;0.1998800;3031670000
03/09/12;00:00;0.1999000;0.2022900;0.1998900;0.2013700;1447950000
04/09/12;00:00;0.2023000;0.2029700;0.1990100;0.1998500;1886490000
05/09/12;00:00;0.1998500;0.2007800;0.1973300;0.1980000;1585570000
06/09/12;00:00;0.1988800;0.2085000;0.1985400;0.2085000;4594880000
07/09/12;00:00;0.2091400;0.2198000;0.2082000;0.2160600;7819250000
10/09/12;00:00;0.2154000;0.2336000;0.2140100;0.2310700;7437930000
11/09/12;00:00;0.2297300;0.2378800;0.2250500;0.2284300;6996360000
12/09/12;00:00;0.2286400;0.2332900;0.2252800;0.2256700;3716750000
13/09/12;00:00;0.2260000;0.2279100;0.2222000;0.2256200;1905000000
14/09/12;00:00;0.2333300;0.2457000;0.2330000;0.2413000;6388580000
17/09/12;00:00;0.2398000;0.2448800;0.2377500;0.2409900;3929290000
18/09/12;00:00;0.2391600;0.2454500;0.2361500;0.2398800;3157180000
19/09/12;00:00;0.2423800;0.2474300;0.2325500;0.2383800;4235190000
20/09/12;00:00;0.2375000;0.2376300;0.2301100;0.2329000;2622720000
21/09/12;00:00;0.2343700;0.2388200;0.2320000;0.2331000;2079710000
24/09/12;00:00;0.2306000;0.2344000;0.2290100;0.2312800;1200240000
25/09/12;00:00;0.2319900;0.2377700;0.2315000;0.2350100;2444100000
26/09/12;00:00;0.2323000;0.2329600;0.2236000;0.2280000;2855910000
27/09/12;00:00;0.2302000;0.2309000;0.2242400;0.2275300;1812600000
28/09/12;00:00;0.2300000;0.2342400;0.2293500;0.2323400;3567810000
01/10/12;00:00;0.2305600;0.2398300;0.2300000;0.2389400;2546030000
02/10/12;00:00;0.2384000;0.2437000;0.2373100;0.2407100;2560580000
03/10/12;00:00;0.2400000;0.2413900;0.2352700;0.2377000;2366500000
04/10/12;00:00;0.2386600;0.2394300;0.2273100;0.2322200;3516670000
05/10/12;00:00;0.2349900;0.2377000;0.2319000;0.2356700;2106740000
08/10/12;00:00;0.2345000;0.2405400;0.2296000;0.2399900;2056400000
09/10/12;00:00;0.2421900;0.2435000;0.2361200;0.2364800;2134350000
10/10/12;00:00;0.2352000;0.2357300;0.2292700;0.2311400;1960640000
11/10/12;00:00;0.2296500;0.2368300;0.2281700;0.2344300;1949130000
12/10/12;00:00;0.2342700;0.2354300;0.2290000;0.2305700;1670220000
15/10/12;00:00;0.2292100;0.2336200;0.2290000;0.2293000;1847330000
16/10/12;00:00;0.2323700;0.2357900;0.2285000;0.2335000;3142710000
17/10/12;00:00;0.2335900;0.2376900;0.2324000;0.2354000;2632340000
18/10/12;00:00;0.2359800;0.2395000;0.2324300;0.2327300;3322390000
19/10/12;00:00;0.2325900;0.2334900;0.2295000;0.2305100;957120000
22/10/12;00:00;0.2280000;0.2325000;0.2260500;0.2317500;1154820000
23/10/12;00:00;0.2317000;0.2327000;0.2240000;0.2246400;1557240000
24/10/12;00:00;0.2257700;0.2265900;0.2174000;0.2184100;3249910000
25/10/12;00:00;0.2181500;0.2195500;0.2095000;0.2120000;2743710000
26/10/12;00:00;0.2088000;0.2098000;0.2037000;0.2039500;2799610000
29/10/12;00:00;0.2028100;0.2058000;0.1991100;0.2000000;2082460000
30/10/12;00:00;0.1994200;0.2093900;0.1975100;0.2079800;4290670000
31/10/12;00:00;0.2094000;0.2102300;0.2040000;0.2045600;2136780000
01/11/12;00:00;0.2034000;0.2075000;0.1994100;0.2063300;2513020000
02/11/12;00:00;0.2073300;0.2084900;0.2040100;0.2048400;3006300000
06/11/12;00:00;0.1999100;0.2160000;0.1912100;0.2144600;5198850000
07/11/12;00:00;0.2155300;0.2180000;0.2070400;0.2080000;3246190000
08/11/12;00:00;0.2029000;0.2080000;0.1982200;0.1990000;2519990000
09/11/12;00:00;0.1983100;0.2027000;0.1976300;0.2010000;1912700000
12/11/12;00:00;0.2022100;0.2049000;0.1987000;0.2034500;1800540000
13/11/12;00:00;0.2005800;0.2016700;0.1946700;0.1953900;1853640000
14/11/12;00:00;0.1970000;0.1984900;0.1892000;0.1918500;2096680000
15/11/12;00:00;0.1901900;0.1944000;0.1873100;0.1937000;1819910000
16/11/12;00:00;0.1922000;0.1945000;0.1902000;0.1926900;1605430000
19/11/12;00:00;0.1942300;0.1975000;0.1942000;0.1953200;1181460000
20/11/12;00:00;0.1962700;0.1977700;0.1903900;0.1921000;1165630000
21/11/12;00:00;0.1900100;0.1945000;0.1892000;0.1939700;1415950000
22/11/12;00:00;0.1949000;0.1985000;0.1940800;0.1971000;1362030000
23/11/12;00:00;0.1985900;0.2122700;0.1984000;0.2122000;6337280000
26/11/12;00:00;0.2125800;0.2190000;0.2073700;0.2089700;4760000000
27/11/12;00:00;0.2108000;0.2130000;0.2038200;0.2060000;4228650000
28/11/12;00:00;0.2045000;0.2057500;0.2024000;0.2040100;1731530000
29/11/12;00:00;0.2070100;0.2096900;0.2045500;0.2069600;1748190000
30/11/12;00:00;0.2062100;0.2134000;0.2054400;0.2085000;2668110000
03/12/12;00:00;0.2095000;0.2115800;0.2071100;0.2110500;2101700000
04/12/12;00:00;0.2100000;0.2104200;0.2080100;0.2093500;1508540000
05/12/12;00:00;0.2106600;0.2157800;0.2103500;0.2135000;2280620000
06/12/12;00:00;0.2134000;0.2153000;0.2100100;0.2112000;1930600000
07/12/12;00:00;0.2125100;0.2129400;0.2079000;0.2104900;1120970000
10/12/12;00:00;0.2113500;0.2149000;0.2091200;0.2128300;1670130000
11/12/12;00:00;0.2124200;0.2164200;0.2120600;0.2156500;1411000000
12/12/12;00:00;0.2165900;0.2205000;0.2160000;0.2188500;1789220000
13/12/12;00:00;0.2188500;0.2196600;0.2151200;0.2170000;1357330000
14/12/12;00:00;0.2160100;0.2183600;0.2133800;0.2140000;1101330000
17/12/12;00:00;0.2150900;0.2158400;0.2091500;0.2126500;1780340000
18/12/12;00:00;0.2143900;0.2168800;0.2115000;0.2140000;1899490000
19/12/12;00:00;0.2160000;0.2165000;0.2105000;0.2120000;1572380000
20/12/12;00:00;0.2105000;0.2110000;0.2087500;0.2099000;1337190000
21/12/12;00:00;0.2076300;0.2082900;0.2053700;0.2055000;1508980000
24/12/12;00:00;0.2053300;0.2057600;0.2015900;0.2016000;1271340000
25/12/12;00:00;0.2018000;0.2048900;0.2004500;0.2042000;892710000
26/12/12;00:00;0.2042100;0.2069500;0.2026000;0.2060100;862570000
27/12/12;00:00;0.2058000;0.2069900;0.2024500;0.2030500;812940000
28/12/12;00:00;0.2030700;0.2044800;0.1995000;0.2010400;1303360000
08/01/13;00:00;0.2067000;0.2107600;0.2024100;0.2083400;2436030000
09/01/13;00:00;0.2072300;0.2095600;0.2050000;0.2058400;1211820000
10/01/13;00:00;0.2068600;0.2074300;0.2028500;0.2030000;1072070000
11/01/13;00:00;0.2030000;0.2063300;0.2019100;0.2022200;1337910000
14/01/13;00:00;0.2035300;0.2092800;0.2032300;0.2073100;2470180000
15/01/13;00:00;0.2065200;0.2092200;0.2044000;0.2052000;1819400000
16/01/13;00:00;0.2050000;0.2154000;0.2044400;0.2150300;3363410000
17/01/13;00:00;0.2150300;0.2193000;0.2121700;0.2158300;3161170000
18/01/13;00:00;0.2170100;0.2198700;0.2163900;0.2175500;2312470000
21/01/13;00:00;0.2178900;0.2191900;0.2153000;0.2164500;955960000
22/01/13;00:00;0.2170700;0.2177000;0.2108200;0.2173800;2194420000
23/01/13;00:00;0.2173800;0.2244000;0.2163400;0.2215300;4675520000
24/01/13;00:00;0.2199900;0.2230000;0.2177700;0.2200000;3541160000
25/01/13;00:00;0.2191200;0.2227000;0.2181100;0.2195000;1906150000
28/01/13;00:00;0.2206000;0.2228000;0.2190000;0.2218100;1621770000
29/01/13;00:00;0.2220000;0.2260000;0.2202500;0.2208900;2914880000
30/01/13;00:00;0.2226600;0.2241800;0.2132000;0.2153200;2514860000
31/01/13;00:00;0.2145000;0.2177000;0.2123600;0.2164900;1949470000
01/02/13;00:00;0.2170400;0.2197700;0.2150000;0.2175000;1049910000
04/02/13;00:00;0.2188800;0.2197800;0.2135100;0.2140000;750110000
05/02/13;00:00;0.2130000;0.2158900;0.2112000;0.2158800;1049290000
06/02/13;00:00;0.2167400;0.2196100;0.2131400;0.2133400;1552790000
07/02/13;00:00;0.2133400;0.2157900;0.2115000;0.2120000;1143500000
08/02/13;00:00;0.2100400;0.2139000;0.2060200;0.2077000;1824510000
11/02/13;00:00;0.2077000;0.2094000;0.2033000;0.2037300;1169620000
12/02/13;00:00;0.2040000;0.2049000;0.2007800;0.2021200;816160000
13/02/13;00:00;0.2028000;0.2116500;0.2026400;0.2100000;1879100000
14/02/13;00:00;0.2103800;0.2178000;0.2055100;0.2055600;3971280000
15/02/13;00:00;0.2058000;0.2068000;0.1992200;0.2008600;2406810000
18/02/13;00:00;0.2015000;0.2038800;0.1974000;0.1979300;1657310000
19/02/13;00:00;0.1983800;0.2008800;0.1965400;0.1993600;2103870000
20/02/13;00:00;0.2019600;0.2019800;0.1952300;0.1960000;1626810000
21/02/13;00:00;0.1924000;0.1938800;0.1897500;0.1905800;1954170000
22/02/13;00:00;0.1913600;0.1955000;0.1910900;0.1935900;2271200000
25/02/13;00:00;0.1945000;0.1972700;0.1934400;0.1962300;1686600000
26/02/13;00:00;0.1933500;0.1949400;0.1917300;0.1938500;1355580000
27/02/13;00:00;0.1943000;0.1957900;0.1912800;0.1934700;1469170000
28/02/13;00:00;0.1954600;0.1954600;0.1890000;0.1900800;1867620000
01/03/13;00:00;0.1895000;0.1907500;0.1878600;0.1887900;1115930000
04/03/13;00:00;0.1881900;0.1884500;0.1835000;0.1839200;1635540000
05/03/13;00:00;0.1850600;0.1892200;0.1850200;0.1890000;1627120000
06/03/13;00:00;0.1899900;0.1937000;0.1880000;0.1891200;2525140000
07/03/13;00:00;0.1891700;0.1911500;0.1862800;0.1878900;1104660000
11/03/13;00:00;0.1886200;0.1907600;0.1878200;0.1883000;1285060000
12/03/13;00:00;0.1885000;0.1887000;0.1856000;0.1867100;1182640000
13/03/13;00:00;0.1857000;0.1884000;0.1845100;0.1849300;1944750000
14/03/13;00:00;0.1848300;0.1855000;0.1780200;0.1795000;3271400000
15/03/13;00:00;0.1810000;0.1821800;0.1753800;0.1760000;2763920000
18/03/13;00:00;0.1730600;0.1734600;0.1675000;0.1709900;2211100000
19/03/13;00:00;0.1717900;0.1725000;0.1680000;0.1690000;1347720000
20/03/13;00:00;0.1689900;0.1724100;0.1662000;0.1685000;2049660000
21/03/13;00:00;0.1691400;0.1714000;0.1663900;0.1668000;1994990000
22/03/13;00:00;0.1658900;0.1661000;0.1605600;0.1612600;2250840000
25/03/13;00:00;0.1621800;0.1648700;0.1556600;0.1559900;2583520000
26/03/13;00:00;0.1563100;0.1569000;0.1481100;0.1492000;3609050000
27/03/13;00:00;0.1509500;0.1545000;0.1467100;0.1543900;3225990000
28/03/13;00:00;0.1528500;0.1594000;0.1522000;0.1574800;5288340000
29/03/13;00:00;0.1586000;0.1628600;0.1579100;0.1612000;2880040000
01/04/13;00:00;0.1608000;0.1619200;0.1575200;0.1597200;2030810000
02/04/13;00:00;0.1597100;0.1649900;0.1597100;0.1649900;3408040000
03/04/13;00:00;0.1649800;0.1657100;0.1562400;0.1578500;3312920000
04/04/13;00:00;0.1558600;0.1625500;0.1533600;0.1570000;3573580000
05/04/13;00:00;0.1575700;0.1592000;0.1491300;0.1502000;3509260000
08/04/13;00:00;0.1520000;0.1554000;0.1390900;0.1400000;9964460000
09/04/13;00:00;0.1415700;0.1425000;0.1329700;0.1346800;6605970000
10/04/13;00:00;0.1346800;0.1388600;0.1311800;0.1325800;6601510000
11/04/13;00:00;0.1344000;0.1353600;0.1242100;0.1251000;6480970000
12/04/13;00:00;0.1249000;0.1252000;0.1148700;0.1166900;7887230000
15/04/13;00:00;0.1148300;0.1148300;0.1014000;0.1117000;9573520000
16/04/13;00:00;0.1100400;0.1198000;0.1080200;0.1152900;7994060000
17/04/13;00:00;0.1170100;0.1188300;0.1063600;0.1080600;6052300000
18/04/13;00:00;0.1078200;0.1104600;0.1040500;0.1051000;7260780000
19/04/13;00:00;0.1074000;0.1080000;0.0985000;0.1005100;7939570000
22/04/13;00:00;0.1020100;0.1045300;0.0935500;0.0999900;12431950000
23/04/13;00:00;0.0999900;0.1048700;0.0972500;0.1018900;7870540000
24/04/13;00:00;0.1032800;0.1121400;0.1025100;0.1120200;12721560000
25/04/13;00:00;0.1130900;0.1183000;0.1115100;0.1145200;9758180000
26/04/13;00:00;0.1137700;0.1145000;0.1077700;0.1102000;6416290000
29/04/13;00:00;0.1090700;0.1122000;0.1080900;0.1097100;3722780000
30/04/13;00:00;0.1102000;0.1210000;0.1090700;0.1210000;8270750000
02/05/13;00:00;0.1188000;0.1347000;0.1180000;0.1323000;9166210000
03/05/13;00:00;0.1339400;0.1393700;0.1260000;0.1341700;9654820000
06/05/13;00:00;0.1355100;0.1358100;0.1291100;0.1310000;5459750000
07/05/13;00:00;0.1301800;0.1308500;0.1261000;0.1290800;4279720000
08/05/13;00:00;0.1290800;0.1296900;0.1235700;0.1240000;3923300000
10/05/13;00:00;0.1240000;0.1269500;0.1195300;0.1205000;4093970000
13/05/13;00:00;0.1202100;0.1229000;0.1166000;0.1201100;6016140000
14/05/13;00:00;0.1201100;0.1286600;0.1201100;0.1284600;8004390000
15/05/13;00:00;0.1291300;0.1340000;0.1255400;0.1263700;7411160000
16/05/13;00:00;0.1277600;0.1280000;0.1151000;0.1184700;9750880000
17/05/13;00:00;0.1184000;0.1270700;0.1166100;0.1262100;7903360000
20/05/13;00:00;0.1276000;0.1307700;0.1236000;0.1258000;5955970000
21/05/13;00:00;0.1249000;0.1296000;0.1224700;0.1272700;5357600000
22/05/13;00:00;0.1271700;0.1359600;0.1271100;0.1339100;10028930000
23/05/13;00:00;0.1302200;0.1333000;0.1260000;0.1294500;8913110000
24/05/13;00:00;0.1302100;0.1322700;0.1270200;0.1299900;6527940000
27/05/13;00:00;0.1312000;0.1335000;0.1285000;0.1301000;2798850000
28/05/13;00:00;0.1315100;0.1347000;0.1303100;0.1329100;5567940000
29/05/13;00:00;0.1317900;0.1324800;0.1262000;0.1275800;4669220000
30/05/13;00:00;0.1265000;0.1288800;0.1235100;0.1247500;5551080000
31/05/13;00:00;0.1260000;0.1266000;0.1190000;0.1212000;5938570000
03/06/13;00:00;0.1189000;0.1212500;0.1155000;0.1163000;5759600000
04/06/13;00:00;0.1171000;0.1195000;0.1111100;0.1116000;7030650000
05/06/13;00:00;0.1106000;0.1109800;0.1031100;0.1032000;7621640000
06/06/13;00:00;0.1020000;0.1059400;0.0995100;0.1012000;7860260000
07/06/13;00:00;0.1029500;0.1058700;0.1013000;0.1040000;6091090000
10/06/13;00:00;0.1055600;0.1087800;0.1005600;0.1027100;4925650000
11/06/13;00:00;0.1014900;0.1036900;0.0981200;0.1010000;5341780000
13/06/13;00:00;0.0979700;0.1043900;0.0961100;0.1038900;4917750000
14/06/13;00:00;0.1050900;0.1064900;0.1016000;0.1036500;5475420000
17/06/13;00:00;0.1040000;0.1064000;0.1039200;0.1056500;4968170000
18/06/13;00:00;0.1046100;0.1081600;0.1046100;0.1057000;3736400000
19/06/13;00:00;0.1060500;0.1065000;0.1028000;0.1044300;3629900000
20/06/13;00:00;0.1009300;0.1034800;0.1007300;0.1023400;2590730000
21/06/13;00:00;0.1017700;0.1050100;0.1011100;0.1020000;2820780000
24/06/13;00:00;0.1006100;0.1050600;0.1005500;0.1019800;5451450000
25/06/13;00:00;0.1020000;0.1066500;0.1016300;0.1051200;4618380000
26/06/13;00:00;0.1050000;0.1069800;0.1036400;0.1043900;4924770000
27/06/13;00:00;0.1053600;0.1056900;0.1031000;0.1041300;1858470000
28/06/13;00:00;0.1051600;0.1052900;0.1005000;0.1019800;3906190000
01/07/13;00:00;0.1019800;0.1029100;0.1010300;0.1021600;2916780000
02/07/13;00:00;0.1021600;0.1053600;0.1016200;0.1044000;3925220000
03/07/13;00:00;0.1033600;0.1050700;0.1030100;0.1041600;1924530000
04/07/13;00:00;0.1047300;0.1059700;0.1039000;0.1050900;3083690000
05/07/13;00:00;0.1051000;0.1072900;0.1036000;0.1040100;4129520000
08/07/13;00:00;0.1041100;0.1046600;0.1025000;0.1030300;2594450000
09/07/13;00:00;0.1035300;0.1036000;0.1015700;0.1018200;2333400000
10/07/13;00:00;0.1021200;0.1031900;0.1010900;0.1019500;2168820000
11/07/13;00:00;0.1031000;0.1043800;0.1024400;0.1039400;2451300000
12/07/13;00:00;0.1046500;0.1054800;0.1038100;0.1047000;2855250000
15/07/13;00:00;0.1050900;0.1077600;0.1049800;0.1058900;2732930000
16/07/13;00:00;0.1055000;0.1070000;0.1054900;0.1066000;2092140000
17/07/13;00:00;0.1064000;0.1195000;0.1059000;0.1192600;10746510000
18/07/13;00:00;0.1199000;0.1278000;0.1195000;0.1237800;17055600000
19/07/13;00:00;0.1229000;0.1275000;0.1211100;0.1224100;8865630000
22/07/13;00:00;0.1227000;0.1252500;0.1217200;0.1224400;4798740000
23/07/13;00:00;0.1239900;0.1263900;0.1224000;0.1232500;5329310000
24/07/13;00:00;0.1232500;0.1240000;0.1203400;0.1215600;3235310000
25/07/13;00:00;0.1209900;0.1216700;0.1167500;0.1169800;4712140000
26/07/13;00:00;0.1180500;0.1184900;0.1134300;0.1145000;4229010000
29/07/13;00:00;0.1145000;0.1176800;0.1135600;0.1170000;3725690000
30/07/13;00:00;0.1176800;0.1186700;0.1127000;0.1140400;4345650000
31/07/13;00:00;0.1145600;0.1151000;0.1107000;0.1113000;2563420000
01/08/13;00:00;0.1125900;0.1149800;0.1112100;0.1145200;3284730000
02/08/13;00:00;0.1157000;0.1170000;0.1112700;0.1140000;2759690000
05/08/13;00:00;0.1141000;0.1159900;0.1128300;0.1139900;2194140000
06/08/13;00:00;0.1131100;0.1137000;0.1100000;0.1103500;1744770000
07/08/13;00:00;0.1095000;0.1114500;0.1088700;0.1096900;1943180000
08/08/13;00:00;0.1107800;0.1132500;0.1100500;0.1111600;2417980000
09/08/13;00:00;0.1121800;0.1126100;0.1103000;0.1123500;1713610000
12/08/13;00:00;0.1125500;0.1160600;0.1121900;0.1156100;2969090000
13/08/13;00:00;0.1165000;0.1184000;0.1154700;0.1161100;3277720000
14/08/13;00:00;0.1162100;0.1174700;0.1152000;0.1170000;2156140000
15/08/13;00:00;0.1165700;0.1181700;0.1115900;0.1122300;3711860000
16/08/13;00:00;0.1127100;0.1132000;0.1106400;0.1119500;2343960000
19/08/13;00:00;0.1117500;0.1133800;0.1110100;0.1133200;1527550000
20/08/13;00:00;0.1115000;0.1135000;0.1113100;0.1135000;1635550000
21/08/13;00:00;0.1134900;0.1142600;0.1118900;0.1134300;1799630000
22/08/13;00:00;0.1127700;0.1165200;0.1122300;0.1165000;1902740000
23/08/13;00:00;0.1166100;0.1170000;0.1146000;0.1146100;1515610000
26/08/13;00:00;0.1147300;0.1162400;0.1129800;0.1140900;1421700000
27/08/13;00:00;0.1133300;0.1133500;0.1101200;0.1106800;2042510000
28/08/13;00:00;0.1106800;0.1108700;0.1073500;0.1095800;2664030000
29/08/13;00:00;0.1098200;0.1115900;0.1087700;0.1098900;1868700000
30/08/13;00:00;0.1099900;0.1105000;0.1050000;0.1059700;2508850000
02/09/13;00:00;0.1065000;0.1079400;0.1040100;0.1048800;1442880000
03/09/13;00:00;0.1054300;0.1066600;0.1032000;0.1059000;1876030000
04/09/13;00:00;0.1054400;0.1057900;0.1037100;0.1043600;1392360000
05/09/13;00:00;0.1046000;0.1071900;0.1040200;0.1063900;2578590000
06/09/13;00:00;0.1064000;0.1073000;0.1025400;0.1039900;3768670000
09/09/13;00:00;0.1042000;0.1057900;0.1037200;0.1040000;2438120000
10/09/13;00:00;0.1044600;0.1071400;0.1041400;0.1063000;3104030000
11/09/13;00:00;0.1064400;0.1118900;0.1057300;0.1092100;6786530000
12/09/13;00:00;0.1099100;0.1114000;0.1053200;0.1058000;4246110000
13/09/13;00:00;0.1048000;0.1062500;0.1032000;0.1038300;2984390000
16/09/13;00:00;0.1047400;0.1057000;0.1041700;0.1043800;2675470000
17/09/13;00:00;0.1042200;0.1050500;0.1035000;0.1045500;1996200000
18/09/13;00:00;0.1047400;0.1062800;0.1040900;0.1042500;2944500000
19/09/13;00:00;0.1065500;0.1075700;0.1041900;0.1048500;2760360000
20/09/13;00:00;0.1043100;0.1066300;0.1040000;0.1057200;2804320000
23/09/13;00:00;0.1060000;0.1067700;0.1032300;0.1036700;3042840000
24/09/13;00:00;0.1034400;0.1038000;0.1025600;0.1033500;1532470000
25/09/13;00:00;0.1035600;0.1043000;0.1028500;0.1041000;1328060000
26/09/13;00:00;0.1041000;0.1045800;0.1035300;0.1041600;892510000
27/09/13;00:00;0.1040700;0.1046700;0.1021000;0.1025900;1688730000
30/09/13;00:00;0.1019300;0.1027900;0.0987700;0.0988300;2740500000
01/10/13;00:00;0.0989800;0.1007900;0.0980900;0.0995300;3151430000
02/10/13;00:00;0.0996000;0.0998900;0.0980200;0.0993800;2077930000
03/10/13;00:00;0.0999400;0.1006400;0.0987600;0.0993400;1838290000
04/10/13;00:00;0.0991000;0.0993400;0.0964700;0.0970000;2795170000
07/10/13;00:00;0.0966600;0.0969000;0.0956800;0.0962500;1963400000
08/10/13;00:00;0.0964200;0.0975300;0.0961300;0.0973000;2461980000
09/10/13;00:00;0.0962800;0.0972400;0.0946500;0.0955000;2990790000
10/10/13;00:00;0.0955000;0.0974200;0.0940000;0.0957600;3974830000
11/10/13;00:00;0.0961600;0.0990000;0.0958100;0.0973700;4214660000
14/10/13;00:00;0.0974300;0.0976700;0.0968000;0.0975700;1307960000
15/10/13;00:00;0.0976700;0.0985600;0.0961900;0.0977000;1761490000
16/10/13;00:00;0.0972000;0.1012300;0.0965000;0.1003100;4311150000
17/10/13;00:00;0.1008000;0.1022000;0.0985800;0.0993200;3717630000
